시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
서울,성북구,감경,남자,65-69세,74,5,5,18,30,11,0,0,0,0
서울,성북구,감경,남자,70-74세,97,2,6,31,43,8,0,3,1,0
서울,성북구,감경,남자,75-79세,155,8,12,44,63,13,3,2,2,0
서울,성북구,감경,남자,80-84세,178,7,18,51,73,17,3,1,0,0
서울,성북구,감경,남자,85세이상,195,3,14,45,100,22,2,0,1,0
서울,성북구,감경,여자,65세미만,22,0,4,4,6,1,0,1,1,0
서울,성북구,감경,여자,65-69세,68,7,9,14,28,6,1,1,0,0
서울,성북구,감경,여자,70-74세,152,6,13,37,63,15,3,4,0,0
서울,성북구,감경,여자,75-79세,312,14,25,80,140,24,2,3,5,1
서울,성북구,감경,여자,80-84세,549,24,52,137,237,54,13,5,3,0
서울,성북구,감경,여자,85세이상,847,45,110,273,348,53,3,1,0,0
서울,강북구,일반,남자,65세미만,67,2,3,5,3,1,0,18,5,5
서울,강북구,일반,남자,65-69세,113,2,9,17,18,2,1,21,6,8
서울,강북구,일반,남자,70-74세,162,3,9,24,39,4,2,22,10,3
서울,강북구,일반,남자,75-79세,259,9,14,44,76,20,5,22,13,3
서울,강북구,일반,남자,80-84세,371,7,16,71,120,34,11,25,7,3
서울,강북구,일반,남자,85세이상,378,10,27,87,128,37,9,13,13,3
서울,강북구,일반,여자,65세미만,43,4,2,5,5,3,0,7,1,4
서울,강북구,일반,여자,65-69세,150,4,6,15,22,5,4,21,13,8
서울,강북구,일반,여자,70-74세,245,3,7,35,48,10,6,31,16,4
서울,강북구,일반,여자,75-79세,474,17,25,61,127,33,22,55,20,4
서울,강북구,일반,여자,80-84세,798,31,36,129,262,86,16,57,26,8
서울,강북구,일반,여자,85세이상,909,34,74,203,315,69,18,40,13,3
서울,강북구,기초,남자,65세미만,102,4,3,17,23,6,1,15,9,7
서울,강북구,기초,남자,65-69세,165,3,11,21,48,10,1,17,10,7
서울,강북구,기초,남자,70-74세,121,4,5,10,49,6,2,6,10,4
서울,강북구,기초,남자,75-79세,100,1,7,12,40,6,3,7,4,3
서울,강북구,기초,남자,80-84세,99,6,3,13,37,10,4,6,3,4
서울,강북구,기초,남자,85세이상,82,4,3,14,42,14,0,0,2,0
서울,강북구,기초,여자,65세미만,58,4,6,9,11,2,0,10,3,4
서울,강북구,기초,여자,65-69세,113,3,2,20,41,7,0,12,4,4
서울,강북구,기초,여자,70-74세,165,3,9,24,57,15,3,18,10,1
서울,강북구,기초,여자,75-79세,229,7,11,31,97,25,2,14,10,3
서울,강북구,기초,여자,80-84세,308,9,23,47,133,35,5,11,7,4
서울,강북구,기초,여자,85세이상,367,20,30,89,156,28,1,9,4,2
서울,강북구,의료,남자,65-69세,1,0,0,0,0,1,0,0,0,0
서울,강북구,의료,남자,70-74세,3,0,0,0,1,1,0,0,0,0
서울,강북구,의료,남자,75-79세,3,0,1,0,2,0,0,0,0,0
서울,강북구,의료,남자,80-84세,3,0,1,1,1,0,0,0,0,0
서울,강북구,의료,남자,85세이상,2,0,0,0,2,0,0,0,0,0
서울,강북구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,75-79세,8,0,0,1,1,1,1,0,1,1
서울,강북구,의료,여자,80-84세,7,0,0,1,4,1,0,0,1,0
서울,강북구,의료,여자,85세이상,24,2,2,4,11,2,0,1,1,0
서울,강북구,감경,남자,65세미만,33,3,2,8,12,2,0,1,0,2
서울,강북구,감경,남자,65-69세,69,4,4,26,21,6,0,1,2,0
서울,강북구,감경,남자,70-74세,111,3,12,24,52,13,4,0,0,0
서울,강북구,감경,남자,75-79세,153,2,7,45,65,25,3,1,1,0
서울,강북구,감경,남자,80-84세,189,4,13,51,85,22,7,2,1,0
서울,강북구,감경,남자,85세이상,192,4,14,49,87,22,11,1,0,1
서울,강북구,감경,여자,65세미만,41,4,2,13,9,3,3,1,0,0
서울,강북구,감경,여자,65-69세,71,6,7,20,26,6,1,2,0,1
서울,강북구,감경,여자,70-74세,156,4,10,43,61,19,4,3,1,1
서울,강북구,감경,여자,75-79세,284,16,13,63,126,31,12,2,1,4
서울,강북구,감경,여자,80-84세,559,18,49,125,257,70,21,3,2,0
서울,강북구,감경,여자,85세이상,741,45,75,228,306,66,5,2,3,0
서울,도봉구,일반,남자,65세미만,70,4,3,11,8,0,0,17,8,4
서울,도봉구,일반,남자,65-69세,129,3,10,25,18,6,1,19,8,5
서울,도봉구,일반,남자,70-74세,173,2,8,36,55,7,3,23,7,2
서울,도봉구,일반,남자,75-79세,253,6,14,43,82,21,4,18,9,4
서울,도봉구,일반,남자,80-84세,415,3,20,60,150,42,11,28,21,4
서울,도봉구,일반,남자,85세이상,453,14,22,76,172,51,10,26,17,5
서울,도봉구,일반,여자,65세미만,67,8,3,9,10,2,0,9,9,4
서울,도봉구,일반,여자,65-69세,146,5,5,18,20,2,1,26,7,5
서울,도봉구,일반,여자,70-74세,282,11,11,37,57,13,10,28,15,6
서울,도봉구,일반,여자,75-79세,512,16,21,64,142,37,20,45,17,19
서울,도봉구,일반,여자,80-84세,870,23,58,149,308,73,25,59,17,11
서울,도봉구,일반,여자,85세이상,1262,66,134,279,478,109,19,48,13,12
서울,도봉구,기초,남자,65세미만,94,4,5,15,27,10,2,9,3,2
서울,도봉구,기초,남자,65-69세,115,4,5,14,44,11,1,8,3,5
서울,도봉구,기초,남자,70-74세,81,4,6,13,20,5,3,6,6,3
서울,도봉구,기초,남자,75-79세,71,4,3,8,34,6,0,5,2,2
서울,도봉구,기초,남자,80-84세,81,4,6,16,26,9,7,3,1,3
서울,도봉구,기초,남자,85세이상,69,2,1,16,25,9,1,4,3,0
서울,도봉구,기초,여자,65세미만,46,8,3,9,12,4,0,2,1,1
서울,도봉구,기초,여자,65-69세,91,6,3,15,23,8,1,3,9,6
서울,도봉구,기초,여자,70-74세,94,7,5,16,36,6,0,8,3,2
서울,도봉구,기초,여자,75-79세,154,5,11,27,51,13,5,9,10,2
서울,도봉구,기초,여자,80-84세,228,6,20,47,98,22,6,5,5,1
서울,도봉구,기초,여자,85세이상,328,21,46,90,113,26,2,4,4,2
서울,도봉구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,남자,70-74세,2,0,0,1,0,0,0,0,1,0
서울,도봉구,의료,남자,75-79세,2,0,0,0,2,0,0,0,0,0
서울,도봉구,의료,남자,80-84세,2,0,0,2,0,0,0,0,0,0
서울,도봉구,의료,남자,85세이상,4,1,0,0,2,0,0,0,0,0
서울,도봉구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,여자,70-74세,2,0,0,0,2,0,0,0,0,0
서울,도봉구,의료,여자,75-79세,3,0,0,0,1,1,0,0,1,0
서울,도봉구,의료,여자,80-84세,7,0,1,1,4,0,0,1,0,0
서울,도봉구,의료,여자,85세이상,28,5,3,8,10,0,0,0,0,0
서울,도봉구,감경,남자,65세미만,40,3,4,10,12,0,0,3,0,0
서울,도봉구,감경,남자,65-69세,72,6,4,17,29,7,1,2,0,0
서울,도봉구,감경,남자,70-74세,97,5,5,32,41,4,3,2,0,0
서울,도봉구,감경,남자,75-79세,174,5,10,48,78,19,4,1,1,0
서울,도봉구,감경,남자,80-84세,174,13,14,50,70,15,6,1,1,0
서울,도봉구,감경,남자,85세이상,201,5,11,59,88,30,4,0,1,1
서울,도봉구,감경,여자,65세미만,31,5,2,7,9,0,0,1,0,0
서울,도봉구,감경,여자,65-69세,52,5,4,10,19,4,4,1,0,0
서울,도봉구,감경,여자,70-74세,129,5,14,31,58,6,3,1,1,0
서울,도봉구,감경,여자,75-79세,280,17,22,61,108,37,9,2,3,1
서울,도봉구,감경,여자,80-84세,564,25,52,140,239,58,25,6,3,0
서울,도봉구,감경,여자,85세이상,986,60,148,283,378,80,17,3,4,0
서울,노원구,일반,남자,65세미만,95,5,2,12,11,4,0,27,6,7
서울,노원구,일반,남자,65-69세,152,9,5,26,37,4,3,10,10,6
서울,노원구,일반,남자,70-74세,238,4,13,49,56,12,3,21,6,12
서울,노원구,일반,남자,75-79세,340,9,20,63,106,34,7,27,12,4
서울,노원구,일반,남자,80-84세,448,14,21,85,126,59,18,22,19,9
서울,노원구,일반,남자,85세이상,530,5,21,124,178,68,19,21,13,6
서울,노원구,일반,여자,65세미만,103,11,6,14,18,3,3,14,10,8
서울,노원구,일반,여자,65-69세,196,10,14,29,26,7,1,21,13,4
서울,노원구,일반,여자,70-74세,347,10,13,57,60,25,10,46,17,4
서울,노원구,일반,여자,75-79세,701,21,32,105,203,54,21,58,24,13
서울,노원구,일반,여자,80-84세,1136,37,51,181,387,131,50,82,47,11
서울,노원구,일반,여자,85세이상,1640,65,120,383,593,139,32,76,37,14
서울,노원구,기초,남자,65세미만,194,7,13,24,44,8,2,26,18,24
서울,노원구,기초,남자,65-69세,253,8,7,34,79,22,4,33,20,10
서울,노원구,기초,남자,70-74세,183,3,8,27,72,15,3,13,10,8
서울,노원구,기초,남자,75-79세,170,4,14,22,65,18,2,7,7,5
서울,노원구,기초,남자,80-84세,172,6,8,30,68,20,6,10,4,4
서울,노원구,기초,남자,85세이상,146,3,11,35,52,14,5,2,1,5
서울,노원구,기초,여자,65세미만,139,7,4,20,35,9,2,19,15,13
서울,노원구,기초,여자,65-69세,252,6,9,38,72,6,6,33,19,15
서울,노원구,기초,여자,70-74세,220,3,11,36,79,12,10,17,13,10
서울,노원구,기초,여자,75-79세,382,17,12,53,166,34,8,21,13,7
서울,노원구,기초,여자,80-84세,519,13,25,105,231,54,11,17,9,7
서울,노원구,기초,여자,85세이상,639,33,58,154,269,62,5,14,8,4
서울,노원구,의료,남자,65세미만,1,0,0,0,0,0,0,0,0,1
서울,노원구,의료,남자,65-69세,2,0,0,0,0,1,0,0,0,0
서울,노원구,의료,남자,70-74세,3,0,0,1,2,0,0,0,0,0
서울,노원구,의료,남자,75-79세,9,1,0,1,0,1,0,1,2,0
서울,노원구,의료,남자,80-84세,4,0,1,2,1,0,0,0,0,0
서울,노원구,의료,남자,85세이상,11,1,0,3,7,0,0,0,0,0
서울,노원구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,노원구,의료,여자,65-69세,3,0,0,0,2,0,0,0,0,0
서울,노원구,의료,여자,70-74세,7,0,1,1,2,0,0,0,2,0
서울,노원구,의료,여자,75-79세,7,1,0,0,3,0,0,1,2,0
서울,노원구,의료,여자,80-84세,19,0,2,3,9,1,0,0,0,0
서울,노원구,의료,여자,85세이상,38,1,2,10,15,4,0,1,1,0
서울,노원구,감경,남자,65세미만,39,2,2,8,14,3,1,5,0,0
서울,노원구,감경,남자,65-69세,87,8,6,22,33,8,1,3,0,1
서울,노원구,감경,남자,70-74세,139,9,11,33,62,9,1,4,0,2
서울,노원구,감경,남자,75-79세,154,4,4,39,67,17,6,3,0,2
서울,노원구,감경,남자,80-84세,185,3,6,55,73,37,2,1,0,0
서울,노원구,감경,남자,85세이상,248,13,16,71,107,27,5,2,1,1
서울,노원구,감경,여자,65세미만,30,3,3,8,8,2,0,0,1,0
서울,노원구,감경,여자,65-69세,86,7,7,15,36,6,3,3,0,1
서울,노원구,감경,여자,70-74세,168,8,14,41,63,21,6,2,1,0
서울,노원구,감경,여자,75-79세,342,12,26,65,138,44,22,10,1,1
서울,노원구,감경,여자,80-84세,628,30,39,137,290,70,27,11,2,0
서울,노원구,감경,여자,85세이상,1095,65,108,309,456,110,21,5,2,1
서울,은평구,일반,남자,65세미만,85,4,4,16,6,1,0,17,4,9
서울,은평구,일반,남자,65-69세,164,5,6,39,32,2,2,22,11,6
서울,은평구,일반,남자,70-74세,219,8,13,64,56,5,2,18,7,3
서울,은평구,일반,남자,75-79세,334,12,22,80,105,22,5,14,13,4
서울,은평구,일반,남자,80-84세,535,13,40,111,210,44,6,20,13,3
서울,은평구,일반,남자,85세이상,626,13,48,167,227,47,12,23,8,5
서울,은평구,일반,여자,65세미만,69,5,3,6,11,3,0,14,5,4
서울,은평구,일반,여자,65-69세,214,9,7,34,45,7,6,23,12,3
서울,은평구,일반,여자,70-74세,366,17,18,55,89,18,7,36,16,6
서울,은평구,일반,여자,75-79세,773,22,45,136,233,43,15,52,17,11
서울,은평구,일반,여자,80-84세,1218,40,77,248,456,117,29,47,14,7
서울,은평구,일반,여자,85세이상,1513,85,154,417,563,89,11,27,11,4
서울,은평구,기초,남자,65세미만,116,6,5,21,37,2,2,13,5,5
서울,은평구,기초,남자,65-69세,154,8,9,26,47,7,1,14,6,4
서울,은평구,기초,남자,70-74세,118,1,3,29,45,12,2,5,0,0
서울,은평구,기초,남자,75-79세,123,1,5,21,49,9,3,3,3,0
서울,은평구,기초,남자,80-84세,127,4,9,21,48,14,1,5,4,4
서울,은평구,기초,남자,85세이상,89,0,7,24,38,7,1,1,2,2
서울,은평구,기초,여자,65세미만,48,6,3,5,9,3,1,4,6,2
서울,은평구,기초,여자,65-69세,113,4,4,20,42,5,1,5,7,3
서울,은평구,기초,여자,70-74세,160,7,12,24,59,6,1,12,6,4
서울,은평구,기초,여자,75-79세,226,7,5,50,87,21,5,10,2,2
서울,은평구,기초,여자,80-84세,331,10,21,74,141,27,6,11,6,2
서울,은평구,기초,여자,85세이상,447,19,68,132,179,17,3,3,4,0
서울,은평구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,은평구,의료,남자,65-69세,2,0,0,1,0,0,0,0,0,0
서울,은평구,의료,남자,70-74세,2,0,0,1,0,0,0,0,0,0
서울,은평구,의료,남자,75-79세,3,0,1,0,0,0,0,1,0,0
서울,은평구,의료,남자,80-84세,5,0,0,2,1,0,0,0,0,0
서울,은평구,의료,남자,85세이상,3,0,0,0,2,0,0,0,0,0
서울,은평구,의료,여자,65-69세,2,0,0,2,0,0,0,0,0,0
서울,은평구,의료,여자,70-74세,4,0,0,0,1,0,0,1,1,0
서울,은평구,의료,여자,75-79세,6,0,0,1,4,0,0,1,0,0
서울,은평구,의료,여자,80-84세,7,0,2,1,3,0,0,0,0,0
서울,은평구,의료,여자,85세이상,30,0,2,11,13,1,0,0,0,0
서울,은평구,감경,남자,65세미만,47,5,3,18,13,2,0,1,2,0
서울,은평구,감경,남자,65-69세,95,6,7,33,40,3,1,1,0,0
서울,은평구,감경,남자,70-74세,135,5,8,44,54,10,1,1,0,1
서울,은평구,감경,남자,75-79세,191,7,17,55,87,15,2,0,0,0
서울,은평구,감경,남자,80-84세,301,16,21,87,123,28,8,1,1,1
서울,은평구,감경,남자,85세이상,264,8,21,76,132,13,2,1,2,1
서울,은평구,감경,여자,65세미만,49,3,4,16,17,3,0,1,1,0
서울,은평구,감경,여자,65-69세,130,7,12,35,47,12,4,0,2,0
서울,은평구,감경,여자,70-74세,208,12,17,53,80,19,9,3,1,1
서울,은평구,감경,여자,75-79세,392,15,19,104,183,36,10,1,3,1
서울,은평구,감경,여자,80-84세,776,26,64,201,365,79,10,3,1,1
서울,은평구,감경,여자,85세이상,1096,57,145,369,420,70,9,2,2,0
서울,서대문구,일반,남자,65세미만,53,2,3,9,8,1,1,6,2,3
서울,서대문구,일반,남자,65-69세,93,4,9,13,18,4,0,9,4,5
서울,서대문구,일반,남자,70-74세,144,5,5,30,41,5,1,13,4,3
서울,서대문구,일반,남자,75-79세,238,7,7,38,87,13,4,16,7,7
서울,서대문구,일반,남자,80-84세,348,7,13,61,141,16,11,17,5,10
서울,서대문구,일반,남자,85세이상,480,11,27,73,200,38,11,22,10,4
서울,서대문구,일반,여자,65세미만,42,3,4,5,11,3,0,4,5,1
서울,서대문구,일반,여자,65-69세,138,3,5,15,22,5,3,17,8,6
서울,서대문구,일반,여자,70-74세,228,14,9,24,50,18,5,14,5,5
서울,서대문구,일반,여자,75-79세,494,19,16,65,141,30,18,31,18,11
서울,서대문구,일반,여자,80-84세,836,23,45,153,260,71,28,67,23,7
서울,서대문구,일반,여자,85세이상,1101,57,105,259,392,70,16,50,12,8
서울,서대문구,기초,남자,65세미만,36,4,1,5,9,1,0,5,2,3
서울,서대문구,기초,남자,65-69세,68,1,6,5,17,2,2,8,7,8
서울,서대문구,기초,남자,70-74세,40,0,1,9,13,4,0,2,1,0
서울,서대문구,기초,남자,75-79세,52,2,2,6,19,7,0,2,6,3
서울,서대문구,기초,남자,80-84세,42,0,1,4,17,3,3,2,3,0
서울,서대문구,기초,남자,85세이상,45,1,4,6,18,7,0,3,1,0
서울,서대문구,기초,여자,65세미만,20,1,1,2,3,1,0,6,0,1
서울,서대문구,기초,여자,65-69세,50,0,0,6,21,2,1,5,5,0
서울,서대문구,기초,여자,70-74세,66,1,2,8,22,3,1,8,5,2
서울,서대문구,기초,여자,75-79세,101,3,8,9,29,11,2,9,2,3
서울,서대문구,기초,여자,80-84세,139,4,8,19,61,13,2,4,3,3
서울,서대문구,기초,여자,85세이상,221,10,15,51,99,8,2,8,2,1
서울,서대문구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,65-69세,1,0,0,0,0,1,0,0,0,0
서울,서대문구,의료,남자,70-74세,1,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,80-84세,3,0,0,1,0,0,0,1,1,0
서울,서대문구,의료,남자,85세이상,3,0,1,1,1,0,0,0,0,0
서울,서대문구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,여자,70-74세,2,0,0,0,1,1,0,0,0,0
서울,서대문구,의료,여자,75-79세,3,1,0,0,1,0,0,0,0,0
서울,서대문구,의료,여자,80-84세,3,0,1,1,1,0,0,0,0,0
서울,서대문구,의료,여자,85세이상,8,1,1,4,1,1,0,0,0,0
서울,서대문구,감경,남자,65세미만,18,2,3,5,5,1,1,0,1,0
서울,서대문구,감경,남자,65-69세,48,1,2,12,23,5,0,0,0,0
서울,서대문구,감경,남자,70-74세,58,7,3,10,27,6,2,1,0,0
서울,서대문구,감경,남자,75-79세,75,2,2,25,28,7,3,0,0,0
서울,서대문구,감경,남자,80-84세,118,3,4,33,55,11,5,1,0,0
서울,서대문구,감경,남자,85세이상,144,4,8,34,78,11,2,1,0,0
서울,서대문구,감경,여자,65세미만,25,2,5,4,8,1,2,0,0,0
서울,서대문구,감경,여자,65-69세,47,5,3,7,19,4,1,2,2,0
서울,서대문구,감경,여자,70-74세,94,7,5,19,39,8,3,4,2,1
서울,서대문구,감경,여자,75-79세,180,6,11,41,81,17,9,1,0,1
서울,서대문구,감경,여자,80-84세,377,10,26,86,178,45,9,7,0,0
서울,서대문구,감경,여자,85세이상,625,32,62,180,279,40,9,6,3,1
서울,마포구,일반,남자,65세미만,56,4,1,8,10,2,0,13,4,3
서울,마포구,일반,남자,65-69세,99,4,5,17,16,5,5,16,7,3
서울,마포구,일반,남자,70-74세,135,7,9,27,30,6,5,12,3,1
서울,마포구,일반,남자,75-79세,223,8,5,50,58,23,6,12,2,3
서울,마포구,일반,남자,80-84세,338,5,24,61,98,43,11,14,9,2
서울,마포구,일반,남자,85세이상,460,9,29,92,144,46,11,26,2,6
서울,마포구,일반,여자,65세미만,54,5,8,4,7,1,1,7,6,4
서울,마포구,일반,여자,65-69세,123,5,0,18,21,4,2,17,3,1
서울,마포구,일반,여자,70-74세,218,8,8,24,47,11,11,26,10,3
서울,마포구,일반,여자,75-79세,459,13,17,57,116,34,24,58,18,7
서울,마포구,일반,여자,80-84세,852,30,44,166,278,92,33,45,22,8
서울,마포구,일반,여자,85세이상,1186,57,98,284,436,96,18,50,17,4
서울,마포구,기초,남자,65세미만,34,1,2,6,6,3,1,4,5,3
서울,마포구,기초,남자,65-69세,59,2,1,7,16,6,3,5,1,5
서울,마포구,기초,남자,70-74세,52,2,1,6,15,5,1,7,3,3
서울,마포구,기초,남자,75-79세,43,1,0,11,12,7,1,1,2,0
서울,마포구,기초,남자,80-84세,58,0,2,7,10,10,4,4,4,3
서울,마포구,기초,남자,85세이상,39,1,0,5,20,2,1,2,1,1
서울,마포구,기초,여자,65세미만,20,2,1,2,3,1,0,4,2,1
서울,마포구,기초,여자,65-69세,73,4,4,8,17,6,5,11,3,3
서울,마포구,기초,여자,70-74세,71,1,1,16,21,7,0,9,2,3
서울,마포구,기초,여자,75-79세,107,2,2,16,38,5,3,11,4,2
서울,마포구,기초,여자,80-84세,134,2,5,34,40,12,6,11,6,2
서울,마포구,기초,여자,85세이상,180,3,14,42,67,19,3,9,2,0
서울,마포구,의료,남자,65-69세,1,0,0,0,0,0,0,0,1,0
서울,마포구,의료,남자,70-74세,2,0,0,0,1,1,0,0,0,0
서울,마포구,의료,남자,75-79세,4,0,0,0,2,1,0,0,0,1
서울,마포구,의료,남자,80-84세,1,0,0,0,1,0,0,0,0,0
서울,마포구,의료,남자,85세이상,5,0,1,0,1,1,0,0,0,0
서울,마포구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
서울,마포구,의료,여자,75-79세,1,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,80-84세,8,0,0,1,1,0,2,0,0,0
서울,마포구,의료,여자,85세이상,12,0,2,4,3,1,0,1,0,0
서울,마포구,감경,남자,65세미만,22,4,1,3,7,1,0,2,1,0
서울,마포구,감경,남자,65-69세,28,1,1,7,12,1,1,0,0,2
서울,마포구,감경,남자,70-74세,37,1,0,17,13,2,1,2,0,0
서울,마포구,감경,남자,75-79세,51,1,1,19,21,2,3,1,1,0
서울,마포구,감경,남자,80-84세,87,2,7,18,36,16,2,0,0,1
서울,마포구,감경,남자,85세이상,100,2,9,26,44,12,4,0,0,0
서울,마포구,감경,여자,65세미만,10,4,0,2,2,0,0,1,0,1
서울,마포구,감경,여자,65-69세,47,1,4,11,17,3,1,1,1,1
서울,마포구,감경,여자,70-74세,77,4,5,13,32,6,4,1,0,0
서울,마포구,감경,여자,75-79세,129,4,16,29,49,14,3,5,0,0
서울,마포구,감경,여자,80-84세,260,9,17,56,111,33,12,4,3,0
서울,마포구,감경,여자,85세이상,425,22,41,139,159,46,7,2,0,0
서울,양천구,일반,남자,65세미만,78,6,7,5,14,3,0,11,3,4
서울,양천구,일반,남자,65-69세,166,9,9,28,40,3,0,17,7,8
서울,양천구,일반,남자,70-74세,211,10,12,44,66,11,3,10,5,4
서울,양천구,일반,남자,75-79세,339,12,18,86,99,21,4,22,6,1
서울,양천구,일반,남자,80-84세,420,14,29,71,142,48,8,15,9,3
서울,양천구,일반,남자,85세이상,474,15,22,123,168,32,6,19,2,14
서울,양천구,일반,여자,65세미만,77,11,5,6,11,4,1,10,7,3
서울,양천구,일반,여자,65-69세,199,1,11,26,37,11,4,24,11,4
서울,양천구,일반,여자,70-74세,322,13,20,51,67,15,7,34,15,3
서울,양천구,일반,여자,75-79세,635,21,33,111,167,46,15,55,20,12
서울,양천구,일반,여자,80-84세,934,30,40,170,346,82,12,57,26,6
서울,양천구,일반,여자,85세이상,1247,64,101,294,524,68,10,40,13,6
서울,양천구,기초,남자,65세미만,97,2,2,24,26,8,2,8,10,4
서울,양천구,기초,남자,65-69세,122,3,5,9,50,7,3,11,12,5
서울,양천구,기초,남자,70-74세,128,2,5,20,56,10,3,7,4,6
서울,양천구,기초,남자,75-79세,93,2,3,19,32,7,4,5,6,0
서울,양천구,기초,남자,80-84세,86,2,1,17,44,5,0,1,1,2
서울,양천구,기초,남자,85세이상,81,0,3,19,41,8,0,0,0,1
서울,양천구,기초,여자,65세미만,41,4,4,9,4,5,0,5,0,4
서울,양천구,기초,여자,65-69세,109,5,6,20,36,8,3,7,9,3
서울,양천구,기초,여자,70-74세,105,2,7,14,34,8,5,14,3,2
서울,양천구,기초,여자,75-79세,167,5,7,25,74,14,8,14,3,0
서울,양천구,기초,여자,80-84세,273,9,18,61,129,13,4,8,0,2
서울,양천구,기초,여자,85세이상,290,16,31,84,123,12,2,4,2,0
서울,양천구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,양천구,의료,남자,65-69세,3,0,1,0,0,0,0,1,0,0
서울,양천구,의료,남자,70-74세,3,0,0,1,0,0,0,0,1,0
서울,양천구,의료,남자,75-79세,6,0,1,3,2,0,0,0,0,0
서울,양천구,의료,남자,80-84세,5,0,0,0,2,1,0,1,0,0
